Date,8725.JP,^TPX,8766.JP,8766.JP,8750.JP,8795.JP
2021/06/14,3318,1959.75,5141,4268,2183,1452
2021/06/11,3333,1954.02,5117,4247,2193.5,1443
2021/06/10,3365,1956.73,5134,4276,2228,1470
2021/06/09,3380,1957.14,5150,4329,2220.5,1475
2021/06/08,3453,1962.65,5209,4379,2240.5,1498
2021/06/07,3424,1960.85,5299,4405,2296,1511
2021/06/04,3405,1959.19,5300,4399,2317.5,1533
2021/06/03,3384,1958.7,5258,4421,2301,1543
2021/06/02,3334,1942.33,5253,4386,2299.5,1529
2021/06/01,3354,1926.18,5221,4382,2251.5,1509
2021/05/31,3343,1922.98,5179,4404,2233,1490
2021/05/28,3377,1947.44,5171,4431,2308.5,1501
2021/05/27,3284,1911.02,5130,4356,2216,1421
2021/05/26,3321,1920.67,5211,4383,2218.5,1423
2021/05/25,3339,1919.52,5260,4407,2225,1436
2021/05/24,3323,1913.04,5278,4389,2233.5,1482
2021/05/21,3342,1904.69,5191,4322,2174,1478
2021/05/20,3328,1895.92,5299,4328,2202.5,1517
2021/05/19,3380,1895.24,5591,4447,2173,1497
2021/05/18,3369,1907.74,5591,4418,2162,1511
2021/05/17,3322,1878.86,5445,4351,2043,1406
2021/05/14,3335,1883.42,5489,4320,2048,1423
2021/05/13,3234,1849.04,5368,4190,2039,1380
2021/05/12,3240,1877.95,5428,4157,2002.5,1366
2021/05/11,3243,1905.92,5351,4177,2009,1357
2021/05/10,3296,1952.27,5472,4255,2056.5,1397
2021/05/07,3253,1933.05,5420,4251,2049.5,1384
2021/05/06,3181,1927.4,5296,4134,2016,1353
2021/04/30,3095,1898.24,5230,4060,1965.5,1339
2021/04/28,3138,1909.06,5318,4077,1970,1337
2021/04/27,3116,1903.55,5282,4040,1935.5,1314
2021/04/26,3135,1918.15,5289,4073,1932.5,1307
2021/04/23,3146,1914.98,5308,4052,1944.5,1309
2021/04/22,3159,1922.5,5363,4032,1933,1302
2021/04/21,3129,1888.18,5271,4000,1917.5,1290
2021/04/20,3158,1926.25,5335,4076,1981.5,1330
2021/04/19,3202,1956.56,5401,4152,2021,1347
2021/04/16,3239,1960.87,5457,4197,2032,1356
2021/04/15,3180,1959.13,5366,4140,2014,1350
2021/04/14,3169,1952.18,5335,4114,1977.5,1335
2021/04/13,3231,1958.55,5281,4134,2020.5,1389
2021/04/12,3219,1954.59,5181,4134,1999,1377
2021/04/09,3185,1959.47,5206,4138,1998,1371
2021/04/08,3184,1951.86,5230,4153,2016,1398
2021/04/07,3224,1967.43,5213,4175,2046,1425
2021/04/06,3207,1954.34,5239,4159,2071,1417
2021/04/05,3231,1983.54,5322,4231,2126,1454
2021/04/02,3209,1971.62,5265,4202,2082.5,1422
2021/04/01,3236,1957.64,5296,4250,2083,1427
2021/03/31,3249,1954,5265,4242,1902,1426
2021/03/30,3320,1977.86,5345,4328,1928.5,1437
2021/03/29,3381,1993.34,5507,4423,1969.5,1449
2021/03/26,3403,1984.16,5480,4396,1976,1454
2021/03/25,3363,1955.55,5462,4387,1918.5,1438
2021/03/24,3319,1928.58,5391,4277,1881.5,1404
2021/03/23,3414,1971.48,5360,4352,1961.5,1464
2021/03/22,3437,1990.18,5359,4409,1993,1477
2021/03/19,3385,2012.21,5674,4480,2036.5,1519
2021/03/18,3377,2008.51,5636,4443,1993.5,1459
2021/03/17,3290,1984.03,5551,4391,1927.5,1423
2021/03/16,3223,1981.5,5510,4325,1947,1444
2021/03/15,3218,1968.73,5520,4286,1938,1444
2021/03/12,3159,1951.06,5547,4243,1913.5,1424
2021/03/11,3170,1924.92,5571,4248,1905,1415
2021/03/10,3206,1919.74,5632,4131,1901.5,1425
2021/03/09,3200,1917.68,5701,4126,1936,1433
2021/03/08,3157,1893.58,5582,4048,1906,1402
2021/03/05,3087,1896.18,5382,3985,1886.5,1371
2021/03/04,3079,1884.74,5414,4002,1889,1398
2021/03/03,3108,1904.54,5378,4083,1877.5,1405
2021/03/02,3067,1894.85,5325,4069,1855.5,1412
2021/03/01,3070,1902.48,5357,4138,1869.5,1446
2021/02/26,3000,1864.49,5253,4080,1869,1436
2021/02/25,3105,1926.23,5370,4181,1889.5,1471
2021/02/24,3106,1903.07,5252,4089,1888,1456
2021/02/22,3133,1938.35,5351,4124,1902,1467
2021/02/19,3105,1928.95,5345,4110,1871,1444
2021/02/18,3117,1941.91,5400,4190,1890.5,1442
2021/02/17,3166,1961.49,5512,4303,1925,1467
2021/02/16,3179,1965.08,5556,4308,1889.5,1459
2021/02/15,3199,1953.94,5560,4285,1875.5,1443
2021/02/12,3227,1933.88,5534,4413,1817,1393
2021/02/10,3250,1930.82,5553,4412,1810,1405
2021/02/09,3219,1925.54,5428,4370,1787,1407
2021/02/08,3200,1923.95,5525,4367,1810,1426
2021/02/05,3138,1890.95,5391,4310,1759,1362
2021/02/04,3104,1865.12,5315,4211,1721,1330
2021/02/03,3072,1871.09,5279,4205,1702.5,1288
2021/02/02,3026,1847.02,5129,4127,1645.5,1241
2021/02/01,3015,1829.84,5147,4144,1606,1230
2021/01/29,3004,1808.78,5133,4167,1586,1213
2021/01/28,3038,1838.85,5261,4217,1618.5,1251
2021/01/27,3105,1860.07,5358,4295,1635,1265
2021/01/26,3107,1848,5377,4238,1631,1238
2021/01/25,3112,1862,5409,4223,1636,1253
2021/01/22,3135,1856.64,5423,4188,1646.5,1272
2021/01/21,3212,1860.64,5539,4248,1678,1294
2021/01/20,3210,1849.58,5524,4180,1710.5,1314
2021/01/19,3256,1855.84,5594,4224,1719.5,1329
2021/01/18,3247,1845.49,5463,4211,1723,1341
2021/01/15,3282,1856.61,5586,4247,1757,1368
2021/01/14,3316,1873.28,5643,4310,1760.5,1383
2021/01/13,3274,1864.4,5686,4268,1777.5,1405
2021/01/12,3265,1857.94,5573,4260,1775,1386
2021/01/08,3326,1854.94,5503,4237,1771,1373
2021/01/07,3272,1826.3,5438,4208,1728.5,1350
2021/01/06,3157,1796.18,5316,4163,1609.5,1265
2021/01/05,3092,1791.22,5190,4069,1529.5,1206
2021/01/04,3076,1794.59,5214,4096,1537,1212
2020/12/30,3141,1804.68,5308,4173,1552,1217
2020/12/29,3133,1819.18,5375,4186,1564,1222
2020/12/28,3082,1788.04,5281,4157,1538,1200
2020/12/25,3062,1778.41,5237,4132,1537,1189
2020/12/24,3032,1774.27,5195,4123,1531.5,1184
2020/12/23,3047,1765.21,5211,4068,1518.5,1163
2020/12/22,3010,1761.12,5179,4034,1562.5,1175
2020/12/21,3037,1789.05,5247,4038,1579,1205
2020/12/18,3054,1793.24,5233,4014,1590.5,1211
2020/12/17,3098,1792.58,5302,4020,1575,1195
2020/12/16,3105,1786.83,5291,4017,1601.5,1184
2020/12/15,3093,1782.05,5208,4050,1605,1180
2020/12/14,3149,1790.52,5331,4127,1638,1200
2020/12/11,3162,1782.01,5278,4148,1644,1207
2020/12/10,3126,1776.21,5270,4154,1637.5,1206
2020/12/09,3156,1779.42,5302,4151,1698.5,1224
2020/12/08,3120,1758.81,5224,4126,1658.5,1198
2020/12/07,3161,1760.75,5273,4119,1660,1221
2020/12/04,3124,1775.94,5341,4175,1657,1230
2020/12/03,3116,1775.25,5291,4190,1673,1244
2020/12/02,3103,1773.97,5300,4149,1704.5,1230
2020/12/01,3041,1768.38,5232,4120,1687.5,1223
2020/11/30,3035,1754.92,5190,4010,1644.5,1219
2020/11/27,3157,1786.52,5465,4115,1675.5,1219
2020/11/26,3137,1778.25,5390,4058,1671.5,1204
2020/11/25,3229,1767.67,5551,4111,1704.5,1241
2020/11/24,3203,1762.4,5543,4010,1660.5,1235
2020/11/20,3169,1727.39,5453,4007,1643.5,1223
2020/11/19,3314,1726.41,5594,4150,1670.5,1268
2020/11/18,3198,1720.65,5540,4192,1691,1246
2020/11/17,3214,1734.66,5511,4167,1746,1254
2020/11/16,3149,1731.81,5276,4130,1701.5,1199
2020/11/13,3074,1703.22,5109,3997,1659,1116
2020/11/12,3131,1726.23,5301,4101,1726.5,1149
2020/11/11,3223,1729.07,5520,4177,1778.5,1184
2020/11/10,3124,1700.8,5315,4102,1734,1154
2020/11/09,2974,1681.9,4896,4007,1598,1069
2020/11/06,2908.5,1658.49,4796,3957,1575.5,1058
2020/11/05,2894.5,1649.94,4788,3911,1543,1028
2020/11/04,2908,1627.25,4805,3947,1607,1070
2020/11/02,2879,1607.95,4768,3910,1592,1068
2020/10/30,2844.5,1579.33,4659,3891,1546.5,1037
2020/10/29,2886,1610.93,4713,3940,1574.5,1056
2020/10/28,2896,1612.55,4723,3961,1590.5,1074
2020/10/27,2977.5,1617.53,4897,4025,1635,1105
2020/10/26,2979.5,1618.98,4930,4019,1662,1126
2020/10/23,2980.5,1625.32,4888,4011,1677,1136
2020/10/22,2948.5,1619.79,4840,3965,1612,1100
2020/10/21,2957.5,1637.6,4867,3966,1622.5,1112
2020/10/20,2924.5,1625.74,4786,3881,1574.5,1061
2020/10/19,2957.5,1637.98,4893,3900,1599,1077
2020/10/16,2903.5,1617.69,4820,3817,1585,1062
2020/10/15,2900.5,1631.79,4845,3841,1593,1066
2020/10/14,2907,1643.9,4844,3813,1593.5,1065
2020/10/13,2883.5,1649.1,4902,3833,1616,1090
2020/10/12,2814.5,1643.35,4778,3756,1615.5,1088
2020/10/09,2832,1647.38,4769,3762,1607.5,1090
2020/10/08,2885.5,1655.47,4817,3823,1588,1099
2020/10/07,2894,1646.47,4774,3812,1586,1098
2020/10/06,2903.5,1645.75,4816,3805,1573,1089
2020/10/05,2866.5,1637.25,4736,3749,1536,1060
2020/10/02,2797.5,1609.22,4587,3614,1466.5,1012
2020/10/01,2824,1625.49,4600,3629,1477,1032
2020/09/30,2907.5,1625.49,4743,3737,1531,1073
2020/09/29,2994.5,1658.1,4850,3825,1527,1099
2020/09/28,2934.5,1661.93,4739,3702,1500.5,1074
2020/09/25,2948,1634.23,4802,3698,1508.5,1089
2020/09/24,2962.5,1626.44,4853,3790,1522.5,1092
2020/09/23,2955,1644.25,4927,3892,1559.5,1116
2020/09/18,2968,1646.42,4974,3880,1550.5,1115
2020/09/17,2992.5,1638.4,4994,3858,1573.5,1138
2020/09/16,3000,1644.35,5019,3872,1587.5,1143
2020/09/15,3055,1640.84,5116,3941,1592.5,1160
2020/09/14,3001,1651.1,4962,3874,1576.5,1139
2020/09/11,2972.5,1636.64,4932,3903,1562,1128
2020/09/10,2919.5,1624.86,4824,3844,1535.5,1094
2020/09/09,2949.5,1605.4,4884,3925,1567,1117
2020/09/08,2929,1620.89,4817,3877,1576.5,1120
2020/09/07,2925.5,1609.74,4878,3905,1573.5,1098
2020/09/04,2935.5,1616.6,4872,3974,1582,1094
2020/09/03,2923,1631.24,4830,3918,1575.5,1086
2020/09/02,2924.5,1623.4,4822,3972,1594,1101
2020/09/01,2941,1615.81,4890,3980,1605.5,1110
2020/08/31,2951.5,1618.18,4943,3993,1585.5,1107
2020/08/28,2899.5,1604.87,4748,3876,1518.5,1062
2020/08/27,2945.5,1615.89,4857,3982,1563.5,1097
2020/08/26,2934.5,1624.48,4855,3994,1536.5,1082
2020/08/25,2874,1625.23,4698,3919,1520.5,1037
2020/08/24,2888,1607.13,4791,3972,1483,1027
2020/08/21,2895,1604.06,4816,3909,1478,1033
2020/08/20,2893,1599.2,4797,3905,1480.5,1032
2020/08/19,2870,1613.73,4740,3822,1498.5,1047
2020/08/18,2893,1610.85,4804,3865,1508.5,1055
2020/08/17,2904,1609.82,4869,3859,1500,1065
2020/08/14,2920.5,1623.38,4841,3815,1483,1053
2020/08/13,2918,1624.15,4898,3828,1435.5,1023
2020/08/12,2824.5,1605.53,4823,3818,1402,1007
2020/08/11,2836,1585.96,4684,3686,1310,921
2020/08/07,2789,1546.74,4692,3667,1306.5,922
2020/08/06,2737,1549.88,4645,3587,1305.5,913
2020/08/05,2749.5,1554.71,4653,3599,1313.5,909
2020/08/04,2689.5,1555.26,4553,3530,1264,881
2020/08/03,2636,1522.64,4436,3455,1230,863
2020/07/31,2712,1496.06,4639,3623,1282,909
2020/07/30,2740.5,1539.47,4662,3638,1293.5,907
2020/07/29,2823.5,1549.04,4679,3666,1309,934
2020/07/28,2844,1569.12,4762,3691,1309.5,934
2020/07/27,2823,1576.69,4684,3634,1299,925
2020/07/22,2838.5,1572.96,4702,3633,1312.5,927
2020/07/21,2874.5,1582.74,4723,3711,1326.5,943
2020/07/20,2889,1577.03,4759,3721,1338.5,948
2020/07/17,2906,1573.85,4834,3754,1371,976
2020/07/16,2902,1579.06,4813,3749,1359,977
2020/07/15,2909.5,1589.51,4783,3772,1343,959
2020/07/14,2891,1565.15,4745,3740,1320.5,942
2020/07/13,2859.5,1573.02,4663,3641,1278.5,901
2020/07/10,2904,1535.2,4736,3676,1327.5,941
2020/07/09,2930.5,1557.24,4656,3683,1334.5,940
2020/07/08,2972,1557.23,4705,3738,1366,958
2020/07/07,2987,1571.71,4782,3764,1374,963
2020/07/06,2949,1577.15,4717,3681,1340,931
2020/07/03,2938,1552.33,4645,3644,1327.5,942
2020/07/02,2911.5,1542.76,4559,3618,1300.5,927
2020/07/01,2961,1538.61,4698,3707,1283,921
2020/06/30,2971,1558.77,4613,3650,1283,907
2020/06/29,3033,1549.22,4783,3695,1314.5,950
2020/06/26,2998,1577.37,4660,3654,1313,946
2020/06/25,3045,1561.85,4701,3704,1351.5,986
2020/06/24,3043,1580.5,4721,3716,1358.5,992
2020/06/23,3077,1587.14,4714,3691,1367.5,981
2020/06/22,3098,1579.09,4734,3658,1373.5,982
2020/06/19,3157,1582.8,4774,3677,1399,1005
2020/06/18,3170,1583.09,4828,3690,1427,1017
2020/06/17,3212,1587.09,4900,3749,1442.5,1025
2020/06/16,3117,1593.45,4726,3601,1342,949
2020/06/15,3148,1530.78,4808,3658,1378,966
2020/06/12,3196,1570.68,4843,3725,1420,986
2020/06/11,3300,1588.92,5091,3876,1523.5,1078
2020/06/10,3345,1624.71,5148,3936,1565.5,1105
2020/06/09,3318,1628.43,5064,3840,1582.5,1131
2020/06/08,3229,1630.72,4891,3740,1486.5,1071
2020/06/05,3170,1612.48,4851,3731,1392,1020
2020/06/04,3156,1603.82,4717,3740,1412,1002
2020/06/03,3165,1599.08,4628,3831,1385,968
2020/06/02,3140,1587.68,4612,3790,1371,956
2020/06/01,3165,1568.75,4668,3832,1403,973
2020/05/29,3110,1563.67,4730,3802,1423,997
2020/05/28,3082,1577.34,4685,3681,1357.5,942
2020/05/27,3000,1549.47,4547,3572,1277,888
2020/05/26,2973,1534.73,4475,3479,1230,852
2020/05/25,2925,1502.2,4428,3420,1212,847
2020/05/22,2966.5,1477.8,4445,3540,1266,890
2020/05/21,2970.5,1491.21,4498,3305,1271,861
2020/05/20,2980,1494.69,4610,3155,1268,872
2020/05/19,2881,1486.05,4410,3118,1233,834
2020/05/18,2865,1459.29,4422,3111,1289.5,830
2020/05/15,2848.5,1453.77,4374,3067,1299,843
2020/05/14,2899,1446.55,4401,3130,1316.5,855
2020/05/13,3009,1474.69,4552,3243,1324.5,887
2020/05/12,2996,1476.72,4507,3263,1332,909
2020/05/11,2963,1480.62,4447,3244,1296.5,876
2020/05/08,2938.5,1458.28,4494,3179,1279,864
2020/05/07,3004,1426.73,4742,3348,1322.5,890
2020/05/01,3122,1431.26,5086,3500,1361,939
2020/04/30,3075,1464.03,4967,3483,1333,907
2020/04/28,3096,1449.15,5025,3500,1323.5,897
2020/04/27,3031,1447.25,4940,3401,1259.5,858
2020/04/24,2987,1421.29,4896,3331,1250,851
2020/04/23,2991.5,1425.98,4840,3255,1224.5,824
2020/04/22,2963,1406.9,4833,3258,1273.5,849
2020/04/21,2939,1415.89,4843,3375,1324,880
2020/04/20,3011,1432.41,5035,3458,1327,876
2020/04/17,3002,1442.54,5051,3450,1328,885
2020/04/16,2999,1422.24,5075,3500,1342,881
2020/04/15,3015,1434.07,5150,3566,1348.5,897
2020/04/14,3000,1433.51,5124,3554,1331.5,875
2020/04/13,3048,1405.91,5121,3561,1383.5,917
2020/04/10,3061,1430.04,5085,3529,1359,900
2020/04/09,3093,1416.98,5098,3570,1368,910
2020/04/08,3060,1425.47,5007,3550,1364.5,913
2020/04/07,3053,1403.21,5023,3484,1314,892
2020/04/06,3006,1376.3,4906,3434,1260,852
2020/04/03,2953.5,1325.13,4830,3300,1245.5,850
2020/04/02,2966,1329.87,4771,3241,1277,860
2020/04/01,3025,1351.08,4950,3343,1295.5,884
2020/03/31,3100,1403.04,5093,3544,1305,890
2020/03/30,3252,1435.54,5370,3634,1353,930
2020/03/27,3045,1459.49,5148,3361,1340.5,901
2020/03/26,3010,1399.32,5022,3243,1362,905
2020/03/25,2861,1424.62,4704,3024,1247,850
2020/03/24,2817.5,1333.1,4647,2853,1162.5,774
2020/03/23,2744.5,1292.01,4498,2526.5,1144,759
2020/03/19,2651,1283.22,4223,2608,1080.5,730
2020/03/18,2717,1270.84,4306,2808,1067.5,743
2020/03/17,2713.5,1268.46,4371,2949.5,1070,780
2020/03/16,2780.5,1236.34,4534,3057,1080,795
2020/03/13,2931.5,1261.7,4738,3228,1150.5,826
2020/03/12,3015,1327.88,4936,3347,1218,861
2020/03/11,3075,1385.12,5089,3504,1211.5,854
2020/03/10,3086,1406.68,5078,3416,1184,820
2020/03/09,3233,1388.97,5350,3623,1337,921
2020/03/06,3327,1471.46,5513,3805,1402.5,989
2020/03/05,3344,1515.71,5546,3849,1404,985
2020/03/04,3381,1502.5,5591,3875,1427.5,1017
2020/03/03,3439,1505.12,5689,3917,1450,1039
2020/03/02,3483,1525.87,5801,4016,1478.5,1065
2020/02/28,3566,1510.87,5977,4200,1528,1110
2020/02/27,3634,1568.06,6119,4252,1575.5,1148
2020/02/26,3644,1606.17,6121,4218,1593.5,1166
2020/02/25,3748,1618.26,6269,4387,1644,1220
2020/02/21,3738,1674,6126,4367,1629.5,1215
2020/02/20,3679,1674.48,6057,4303,1631,1214
2020/02/19,3701,1671.86,6055,4324,1645,1223
